Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","724","Spain","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","94.79245","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","94.86059","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","95.03971","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","95.34192","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","95.58258","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","95.69138","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","95.78699","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","96.02106","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","95.85182","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","96.23754","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","96.08589","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","96.49469","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","96.96833","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","97.26724","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","97.74967","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.22881","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","98.60464","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","98.34749","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","98.2321","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.52661","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.12992","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","99.75082","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.3058","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.7563","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","99.41015","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","98.81563","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.9497","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.40356","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.77499","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.41564","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","98.75519","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.65409","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","98.32331","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","98.28265","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","98.30463","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","98.54969","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","98.64749","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.17498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","99.12553","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.07388","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","99.34202","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","99.60796","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.12663","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.0519","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.564","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.0695","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","99.67279","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.3794","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.4508","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.0289","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","100.8377","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.8684","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.4234","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.8706","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.8278","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.9981","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.2871","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.552","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.1992","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.1575","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.2509","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","101.3432","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.219","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","101.6783","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.4135","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.5707","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.2168","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.13","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.4311","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.386","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.3476","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.208","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.4795","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.719","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","103.4652","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.4037","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.7158","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","103.5443","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.6344","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.7498","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.474","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.9465","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.2147","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.2553","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","104.2487","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","105.5235","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.9619","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","104.7927","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.6993","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","104.985","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.607","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","104.5861","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","105.0422","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","105.4532","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.1729","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","105.2784","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","105.185","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","106.751","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","106.7147","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","106.5367","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","106.8246","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","107.0752","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","107.2279","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","108.7444","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","108.7313","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.3939","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","107.4917","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","107.5906","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","107.6763","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","109.1554","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","108.1422","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","107.7488","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","108.6741","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","108.7422","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","108.7785","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","109.1027","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","109.5697","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","109.562","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","109.3357","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","109.6291","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","109.5675","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","111.006","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","111.661","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","113.083","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","113.8413","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","114.805","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","116.1886","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","120.1436","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","121.6052","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","123.7492","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","124.1239","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","124.7075","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","724","Spain","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","125.2965","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","69.253457","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","69.679931","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","68.888303","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","68.03771","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","69.070834","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","69.740897","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","69.740897","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","69.862858","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","70.595474","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","71.513277","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","72.494739","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","73.417157","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","74.650477","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","75.94964","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","75.516113","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","75.516113","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","76.073592","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","75.887679","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","76.197581","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","75.94964","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","76.197581","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","76.073592","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","76.756009","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","77.875179","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","78.1243","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","78.498265","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","80.623767","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","81.250958","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","82.696984","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","84.65359","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","85.60344","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","84.969983","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","84.843399","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","84.527096","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","85.857073","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","86.80946","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","87.70015","I","Imputed value","base year is 2015"
"CP","Consumer Price Indices","144","Sri Lanka","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","88.134261","I","Imputed value","base year is 2015"
